#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 11 01 10 00 119  3.6 99.0 99.00 99.00 99.00 999 1016.0  24.5  25.7  19.3 99.0 99.00
2012 11 01 11 00 125  3.5 99.0 99.00 99.00 99.00 999 1016.0  24.4  25.7  19.2 99.0 99.00
2012 11 01 12 00 121  3.3 99.0 99.00 99.00 99.00 999 1015.0  24.3  25.6  18.6 99.0 99.00
2012 11 01 13 00 126  3.0 99.0 99.00 99.00 99.00 999 1015.0  24.3  25.6  18.6 99.0 99.00
2012 11 01 14 00 115  2.4 99.0 99.00 99.00 99.00 999 1015.0  24.2  25.6  18.3 99.0 99.00
2012 11 01 15 00 109  2.4 99.0 99.00 99.00 99.00 999 1015.0  24.1  25.6  18.5 99.0 99.00
2012 11 01 16 00 105  2.2 99.0 99.00 99.00 99.00 999 1015.0  24.2  25.6  18.3 99.0 99.00
2012 11 01 17 00  97  1.8 99.0 99.00 99.00 99.00 999 1016.0  24.6  25.6  18.2 99.0 99.00
2012 11 01 18 00  86  2.1 99.0 99.00 99.00 99.00 999 1016.0  24.7  25.6  18.3 99.0 99.00
2012 11 01 19 00  81  1.9 99.0 99.00 99.00 99.00 999 1017.0  24.7  25.7  18.5 99.0 99.00
2012 11 01 20 00  81  2.1 99.0 99.00 99.00 99.00 999 1017.0  24.6  25.7  18.7 99.0 99.00
2012 11 01 21 00  94  3.1 99.0 99.00 99.00 99.00 999 1016.0  24.6  25.8  18.6 99.0 99.00
2012 11 01 22 00  94  2.9 99.0 99.00 99.00 99.00 999 1015.0  24.6  25.9  18.6 99.0 99.00
2012 11 01 23 00  90  3.0 99.0 99.00 99.00 99.00 999 1015.0  24.6  26.0  18.6 99.0 99.00
2012 11 02 00 00  95  3.4 99.0 99.00 99.00 99.00 999 1014.0  24.6  26.0  19.1 99.0 99.00
2012 11 02 01 00  95  3.7 99.0 99.00 99.00 99.00 999 1014.0  24.7  26.0  19.2 99.0 99.00
2012 11 02 02 00  91  4.0 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.9  19.2 99.0 99.00
2012 11 02 03 00 107  4.8 99.0 99.00 99.00 99.00 999 1014.0  24.6  25.9  19.5 99.0 99.00
2012 11 02 04 00 110  3.9 99.0 99.00 99.00 99.00 999 1014.0  24.6  25.8  18.7 99.0 99.00
2012 11 02 05 00 119  3.6 99.0 99.00 99.00 99.00 999 1015.0  24.8  25.8  19.1 99.0 99.00
2012 11 02 06 00 122  4.2 99.0 99.00 99.00 99.00 999 1015.0  24.8  25.7  18.8 99.0 99.00
2012 11 02 07 00 131  4.3 99.0 99.00 99.00 99.00 999 1015.0  24.6  25.7  18.7 99.0 99.00
2012 11 02 08 00 137  4.3 99.0 99.00 99.00 99.00 999 1015.0  24.6  25.7  18.6 99.0 99.00
2012 11 02 09 00 136  4.2 99.0 99.00 99.00 99.00 999 1015.0  24.6  25.7  18.6 99.0 99.00
2012 11 02 10 00 135  3.5 99.0 99.00 99.00 99.00 999 1015.0  24.4  25.7  18.7 99.0 99.00
2012 11 02 11 00 139  3.3 99.0 99.00 99.00 99.00 999 1015.0  24.4  25.7  18.7 99.0 99.00
2012 11 02 12 00 157  2.8 99.0 99.00 99.00 99.00 999 1014.0  24.3  25.7  18.8 99.0 99.00
2012 11 02 13 00 163  3.1 99.0 99.00 99.00 99.00 999 1014.0  24.4  25.6  18.7 99.0 99.00
2012 11 02 14 00 163  3.1 99.0 99.00 99.00 99.00 999 1014.0  24.4  25.6  18.5 99.0 99.00
2012 11 02 15 00 152  3.4 99.0 99.00 99.00 99.00 999 1014.0  24.5  25.6  18.3 99.0 99.00
2012 11 02 16 00 149  3.2 99.0 99.00 99.00 99.00 999 1014.0  24.4  25.6  18.0 99.0 99.00
2012 11 02 17 00 139  4.1 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.6  17.6 99.0 99.00
2012 11 02 18 00 130  4.2 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.6  17.7 99.0 99.00
2012 11 02 19 00 130  4.8 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.6  17.4 99.0 99.00
2012 11 02 20 00 130  5.1 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.7  17.9 99.0 99.00
2012 11 02 21 00 134  5.4 99.0 99.00 99.00 99.00 999 1013.0  24.7  25.7  17.6 99.0 99.00
2012 11 02 22 00 141  5.5 99.0 99.00 99.00 99.00 999 1012.0  24.8  25.7  17.9 99.0 99.00
2012 11 02 23 00 142  5.7 99.0 99.00 99.00 99.00 999 1011.0  24.7  25.8  18.1 99.0 99.00
2012 11 03 00 00 146  5.9 99.0 99.00 99.00 99.00 999 1011.0  24.9  25.8  18.5 99.0 99.00
2012 11 03 01 00 149  6.7 99.0 99.00 99.00 99.00 999 1010.0  25.0  25.7  18.3 99.0 99.00
2012 11 03 02 00 155  6.2 99.0 99.00 99.00 99.00 999 1011.0  25.1  25.7  18.4 99.0 99.00
2012 11 03 03 00 163  6.0 99.0 99.00 99.00 99.00 999 1011.0  25.0  25.7  18.6 99.0 99.00
2012 11 03 04 00 169  5.5 99.0 99.00 99.00 99.00 999 1012.0  25.0  25.7  18.4 99.0 99.00
2012 11 03 05 00 177  5.0 99.0 99.00 99.00 99.00 999 1013.0  25.1  25.7  18.4 99.0 99.00
2012 11 03 06 00 180  4.5 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.7  18.7 99.0 99.00
2012 11 03 07 00 183  4.2 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.7  18.7 99.0 99.00
2012 11 03 08 00 182  4.5 99.0 99.00 99.00 99.00 999 1014.0  25.0  25.6  18.9 99.0 99.00
2012 11 03 09 00 177  4.1 99.0 99.00 99.00 99.00 999 1014.0  25.0  25.6  19.0 99.0 99.00
2012 11 03 10 00 182  3.7 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.6  19.5 99.0 99.00
2012 11 03 11 00 197  4.0 99.0 99.00 99.00 99.00 999 1013.0  24.8  25.6  19.5 99.0 99.00
2012 11 03 12 00 206  4.5 99.0 99.00 99.00 99.00 999 1013.0  24.7  25.6  19.5 99.0 99.00
2012 11 03 13 00 209  4.6 99.0 99.00 99.00 99.00 999 1012.0  24.7  25.6  19.0 99.0 99.00
2012 11 03 14 00 197  4.9 99.0 99.00 99.00 99.00 999 1012.0  24.7  25.6  18.8 99.0 99.00
2012 11 03 15 00 189  5.1 99.0 99.00 99.00 99.00 999 1012.0  24.7  25.6  18.7 99.0 99.00
2012 11 03 16 00 186  4.8 99.0 99.00 99.00 99.00 999 1013.0  24.7  25.6  19.0 99.0 99.00
2012 11 03 17 00 187  4.0 99.0 99.00 99.00 99.00 999 1014.0  24.9  25.6  19.0 99.0 99.00
2012 11 03 18 00 193  3.8 99.0 99.00 99.00 99.00 999 1014.0  25.2  25.6  18.8 99.0 99.00
2012 11 03 19 00 204  3.7 99.0 99.00 99.00 99.00 999 1015.0  25.2  25.6  19.1 99.0 99.00
2012 11 03 20 00 200  4.1 99.0 99.00 99.00 99.00 999 1015.0  25.3  25.7  19.4 99.0 99.00
2012 11 03 21 00 200  4.7 99.0 99.00 99.00 99.00 999 1014.0  25.3  25.7  19.1 99.0 99.00
2012 11 03 22 00 205  4.7 99.0 99.00 99.00 99.00 999 1014.0  25.4  25.8  19.0 99.0 99.00
2012 11 03 23 00 204  4.0 99.0 99.00 99.00 99.00 999 1013.0  25.4  25.8  19.2 99.0 99.00
2012 11 04 00 00 203  3.2 99.0 99.00 99.00 99.00 999 1013.0  25.4  25.9  19.4 99.0 99.00
2012 11 04 01 00 204  2.5 99.0 99.00 99.00 99.00 999 1013.0  25.5  25.9  19.3 99.0 99.00
2012 11 04 02 00 199  2.4 99.0 99.00 99.00 99.00 999 1013.0  25.5  25.9  18.9 99.0 99.00
2012 11 04 03 00 180  2.3 99.0 99.00 99.00 99.00 999 1013.0  25.2  25.8  18.8 99.0 99.00
2012 11 04 04 00 155  2.1 99.0 99.00 99.00 99.00 999 1013.0  25.1  25.8  18.9 99.0 99.00
2012 11 04 05 00 150  2.5 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.8  18.7 99.0 99.00
2012 11 04 06 00 151  2.6 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.7  18.9 99.0 99.00
2012 11 04 07 00 158  3.6 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.7  18.8 99.0 99.00
2012 11 04 08 00 153  3.6 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.7  18.9 99.0 99.00
2012 11 04 09 00 161  3.3 99.0 99.00 99.00 99.00 999 1015.0  24.8  25.7  18.6 99.0 99.00
2012 11 04 10 00 159  3.3 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.7  18.8 99.0 99.00
2012 11 04 11 00 159  3.7 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.6  18.7 99.0 99.00
2012 11 04 12 00 163  3.8 99.0 99.00 99.00 99.00 999 1014.0  24.6  25.6  18.7 99.0 99.00
2012 11 04 13 00 168  3.0 99.0 99.00 99.00 99.00 999 1014.0  24.6  25.6  18.6 99.0 99.00
2012 11 04 14 00 170  3.3 99.0 99.00 99.00 99.00 999 1013.0  24.5  25.6  18.6 99.0 99.00
2012 11 04 15 00 168  3.5 99.0 99.00 99.00 99.00 999 1013.0  24.5  25.6  19.1 99.0 99.00
2012 11 04 16 00 159  3.7 99.0 99.00 99.00 99.00 999 1014.0  24.6  25.6  19.1 99.0 99.00
2012 11 04 17 00 173  3.9 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.6  19.1 99.0 99.00
2012 11 04 18 00 178  3.5 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.6  19.3 99.0 99.00
2012 11 04 19 00 181  3.3 99.0 99.00 99.00 99.00 999 1015.0  25.1  25.6  19.1 99.0 99.00
2012 11 04 20 00 190  2.4 99.0 99.00 99.00 99.00 999 1015.0  25.2  25.7  18.8 99.0 99.00
2012 11 04 21 00 187  2.3 99.0 99.00 99.00 99.00 999 1015.0  25.2  25.8  19.1 99.0 99.00
2012 11 04 22 00 177  2.3 99.0 99.00 99.00 99.00 999 1015.0  25.3  25.9  19.1 99.0 99.00
2012 11 04 23 00 168  2.4 99.0 99.00 99.00 99.00 999 1014.0  25.3  26.1  19.1 99.0 99.00
2012 11 05 00 00 176  2.6 99.0 99.00 99.00 99.00 999 1013.0  25.3  26.1  19.1 99.0 99.00
2012 11 05 01 00 169  2.5 99.0 99.00 99.00 99.00 999 1013.0  25.2  26.0  18.8 99.0 99.00
2012 11 05 02 00 156  2.7 99.0 99.00 99.00 99.00 999 1013.0  25.2  26.0  18.6 99.0 99.00
2012 11 05 03 00 162  2.2 99.0 99.00 99.00 99.00 999 1014.0  25.2  25.9  18.8 99.0 99.00
2012 11 05 04 00 163  2.2 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.7  18.9 99.0 99.00
2012 11 05 05 00 156  3.0 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.7  19.1 99.0 99.00
2012 11 05 06 00 159  2.3 99.0 99.00 99.00 99.00 999 1015.0  25.1  25.7  19.3 99.0 99.00
2012 11 05 07 00 143  2.2 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.6  19.3 99.0 99.00
2012 11 05 08 00 145  1.4 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.6  19.0 99.0 99.00
2012 11 05 09 00 135  1.7 99.0 99.00 99.00 99.00 999 1015.0  24.8  25.6  19.5 99.0 99.00
2012 11 05 10 00 125  1.9 99.0 99.00 99.00 99.00 999 1015.0  24.7  25.6  19.5 99.0 99.00
2012 11 05 11 00 131  2.7 99.0 99.00 99.00 99.00 999 1015.0  24.7  25.6  19.4 99.0 99.00
2012 11 05 12 00 134  2.7 99.0 99.00 99.00 99.00 999 1014.0  24.6  25.6  19.3 99.0 99.00
2012 11 05 13 00 123  2.6 99.0 99.00 99.00 99.00 999 1014.0  24.6  25.6  19.5 99.0 99.00
2012 11 05 14 00 114  2.5 99.0 99.00 99.00 99.00 999 1014.0  24.5  25.6  19.4 99.0 99.00
2012 11 05 15 00 110  2.8 99.0 99.00 99.00 99.00 999 1014.0  24.4  25.6  19.6 99.0 99.00
2012 11 05 16 00 102  3.5 99.0 99.00 99.00 99.00 999 1014.0  24.5  25.6  19.7 99.0 99.00
2012 11 05 17 00 100  4.1 99.0 99.00 99.00 99.00 999 1015.0  24.7  25.6  19.7 99.0 99.00
2012 11 05 18 00 101  4.3 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.5  19.6 99.0 99.00
2012 11 05 19 00 107  4.1 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.6  19.5 99.0 99.00
2012 11 05 20 00  99  4.3 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.7  19.7 99.0 99.00
2012 11 05 21 00 100  4.3 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.7  19.9 99.0 99.00
2012 11 05 22 00  91  4.4 99.0 99.00 99.00 99.00 999 1014.0  24.9  25.8  19.9 99.0 99.00
2012 11 05 23 00  85  4.2 99.0 99.00 99.00 99.00 999 1013.0  24.9  25.8  19.6 99.0 99.00
2012 11 06 00 00  75  3.8 99.0 99.00 99.00 99.00 999 1013.0  25.0  25.8  19.2 99.0 99.00
2012 11 06 01 00  70  4.6 99.0 99.00 99.00 99.00 999 1013.0  25.0  25.8  19.3 99.0 99.00
2012 11 06 02 00  65  5.5 99.0 99.00 99.00 99.00 999 1013.0  25.0  25.7  19.7 99.0 99.00
2012 11 06 03 00  64  5.4 99.0 99.00 99.00 99.00 999 1014.0  24.9  25.7  19.8 99.0 99.00
2012 11 06 04 00  69  6.3 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.7  19.6 99.0 99.00
2012 11 06 05 00  68  6.7 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.6  19.6 99.0 99.00
2012 11 06 06 00  72  7.5 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.6  20.1 99.0 99.00
2012 11 06 07 00  79  7.6 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.6  20.3 99.0 99.00
2012 11 06 08 00  80  7.9 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.6  20.5 99.0 99.00
2012 11 06 09 00  87  7.8 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.6  20.3 99.0 99.00
2012 11 06 10 00  82  6.6 99.0 99.00 99.00 99.00 999 1015.0  24.7  25.6  20.5 99.0 99.00
2012 11 06 11 00  88  6.9 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.5  20.5 99.0 99.00
2012 11 06 12 00  88  6.9 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.5  20.2 99.0 99.00
2012 11 06 13 00  87  7.0 99.0 99.00 99.00 99.00 999 1014.0  24.9  25.5  20.0 99.0 99.00
2012 11 06 14 00  87  7.0 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.5  19.9 99.0 99.00
2012 11 06 15 00  90  7.9 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.4  20.0 99.0 99.00
2012 11 06 16 00  88  7.5 99.0 99.00 99.00 99.00 999 1014.0  24.8  25.4  19.9 99.0 99.00
2012 11 06 17 00  87  7.4 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.4  19.7 99.0 99.00
2012 11 06 18 00  83  7.0 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.4  20.2 99.0 99.00
2012 11 06 19 00  79  7.1 99.0 99.00 99.00 99.00 999 1016.0  25.1  25.4  20.0 99.0 99.00
2012 11 06 20 00  79  7.0 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.4  20.0 99.0 99.00
2012 11 06 21 00  76  7.3 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.5  20.0 99.0 99.00
2012 11 06 22 00  74  8.1 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.6  19.8 99.0 99.00
2012 11 06 23 00  73  8.0 99.0 99.00 99.00 99.00 999 1013.0  25.1  25.6  19.8 99.0 99.00
2012 11 07 00 00  69  7.8 99.0 99.00 99.00 99.00 999 1013.0  25.2  25.6  20.1 99.0 99.00
2012 11 07 01 00  73  8.2 99.0 99.00 99.00 99.00 999 1013.0  25.2  25.6  20.1 99.0 99.00
2012 11 07 02 00  71  7.9 99.0 99.00 99.00 99.00 999 1013.0  25.2  25.6  20.3 99.0 99.00
2012 11 07 03 00  80  7.8 99.0 99.00 99.00 99.00 999 1013.0  25.1  25.6  20.3 99.0 99.00
2012 11 07 04 00  82  7.5 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.6  20.0 99.0 99.00
2012 11 07 05 00  75  7.5 99.0 99.00 99.00 99.00 999 1014.0  25.0  25.5  19.8 99.0 99.00
2012 11 07 06 00  81  7.3 99.0 99.00 99.00 99.00 999 1015.0  24.8  25.4  19.8 99.0 99.00
2012 11 07 07 00  80  6.7 99.0 99.00 99.00 99.00 999 1015.0  24.8  25.4  20.0 99.0 99.00
2012 11 07 08 00  73  6.0 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.4  20.0 99.0 99.00
2012 11 07 09 00  75  6.0 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.5  20.0 99.0 99.00
2012 11 07 10 00  82  5.6 99.0 99.00 99.00 99.00 999 1015.0  24.5  25.5  20.1 99.0 99.00
2012 11 07 11 00  91  6.0 99.0 99.00 99.00 99.00 999 1015.0  24.8  25.5  20.1 99.0 99.00
2012 11 07 12 00  97  6.6 99.0 99.00 99.00 99.00 999 1015.0  24.5  25.5  20.1 99.0 99.00
2012 11 07 13 00 104  6.6 99.0 99.00 99.00 99.00 999 1014.0  24.5  25.5  19.7 99.0 99.00
2012 11 07 14 00 105  6.9 99.0 99.00 99.00 99.00 999 1014.0  24.7  25.5  19.2 99.0 99.00
2012 11 07 15 00 103  6.4 99.0 99.00 99.00 99.00 999 1015.0  24.7  25.5  19.4 99.0 99.00
2012 11 07 16 00  99  6.4 99.0 99.00 99.00 99.00 999 1015.0  24.7  25.5  19.5 99.0 99.00
2012 11 07 17 00 101  6.4 99.0 99.00 99.00 99.00 999 1016.0  24.9  25.5  19.4 99.0 99.00
2012 11 07 18 00 103  6.3 99.0 99.00 99.00 99.00 999 1017.0  25.1  25.5  19.9 99.0 99.00
2012 11 07 19 00  97  6.6 99.0 99.00 99.00 99.00 999 1017.0  25.2  25.5  19.7 99.0 99.00
2012 11 07 20 00  97  6.7 99.0 99.00 99.00 99.00 999 1017.0  25.1  25.5  19.8 99.0 99.00
2012 11 07 21 00  99  6.2 99.0 99.00 99.00 99.00 999 1016.0  25.1  25.6  19.8 99.0 99.00
2012 11 07 22 00  96  6.0 99.0 99.00 99.00 99.00 999 1016.0  25.1  25.6  19.8 99.0 99.00
2012 11 07 23 00  97  5.7 99.0 99.00 99.00 99.00 999 1015.0  25.1  25.6  19.8 99.0 99.00
2012 11 08 00 00  96  5.8 99.0 99.00 99.00 99.00 999 1015.0  25.1  25.6  19.6 99.0 99.00
2012 11 08 01 00 101  6.1 99.0 99.00 99.00 99.00 999 1014.0  25.1  25.6  19.6 99.0 99.00
2012 11 08 02 00 101  6.3 99.0 99.00 99.00 99.00 999 1015.0  25.1  25.6  20.1 99.0 99.00
2012 11 08 03 00  88  6.9 99.0 99.00 99.00 99.00 999 1015.0  25.0  25.6  20.2 99.0 99.00
2012 11 08 04 00  86  7.5 99.0 99.00 99.00 99.00 999 1015.0  24.9  25.6  20.4 99.0 99.00
2012 11 08 05 00  89  7.8 99.0 99.00 99.00 99.00 999 1016.0  24.9  25.5  20.5 99.0 99.00
2012 11 08 06 00  94  7.5 99.0 99.00 99.00 99.00 999 1017.0  24.9  25.5  20.7 99.0 99.00
2012 11 08 07 00 102  7.2 99.0 99.00 99.00 99.00 999 1017.0  24.8  25.5  20.4 99.0 99.00
2012 11 08 08 00 101  6.5 99.0 99.00 99.00 99.00 999 1018.0  24.7  25.5  20.5 99.0 99.00
2012 11 08 09 00 103  6.1 99.0 99.00 99.00 99.00 999 1018.0  24.8  25.5  20.3 99.0 99.00
2012 11 08 10 00  90  5.8 99.0 99.00 99.00 99.00 999 1018.0  24.7  25.5  20.5 99.0 99.00
2012 11 08 11 00  95  5.8 99.0 99.00 99.00 99.00 999 1018.0  24.7  25.5  20.5 99.0 99.00
2012 11 08 12 00  99  6.0 99.0 99.00 99.00 99.00 999 1018.0  24.8  25.5  20.2 99.0 99.00
2012 11 08 13 00  93  5.9 99.0 99.00 99.00 99.00 999 1017.0  24.8  25.5  20.4 99.0 99.00
2012 11 08 14 00  88  6.0 99.0 99.00 99.00 99.00 999 1017.0  24.8  25.4  20.3 99.0 99.00
2012 11 08 15 00  79  6.3 99.0 99.00 99.00 99.00 999 1018.0  24.8  25.4  20.3 99.0 99.00
2012 11 08 16 00  85  6.4 99.0 99.00 99.00 99.00 999 1018.0  24.8  25.5  20.4 99.0 99.00
2012 11 08 17 00  83  6.9 99.0 99.00 99.00 99.00 999 1018.0  24.9  25.5  20.3 99.0 99.00
2012 11 08 18 00  85  6.6 99.0 99.00 99.00 99.00 999 1019.0  25.1  25.5  20.2 99.0 99.00
2012 11 08 19 00  84  7.2 99.0 99.00 99.00 99.00 999 1019.0  25.1  25.5  20.3 99.0 99.00
2012 11 08 20 00  85  6.5 99.0 99.00 99.00 99.00 999 1020.0  25.1  25.5  20.3 99.0 99.00
2012 11 08 21 00  89  6.0 99.0 99.00 99.00 99.00 999 1019.0  25.1  25.5  20.2 99.0 99.00
2012 11 08 22 00  90  6.4 99.0 99.00 99.00 99.00 999 1018.0  25.1  25.5  20.0 99.0 99.00
2012 11 08 23 00  90  5.9 99.0 99.00 99.00 99.00 999 1018.0  25.1  25.5  19.8 99.0 99.00
2012 11 09 00 00  88  6.4 99.0 99.00 99.00 99.00 999 1017.0  25.1  25.5  20.0 99.0 99.00
2012 11 09 01 00  86  6.1 99.0 99.00 99.00 99.00 999 1017.0  25.2  25.5  19.7 99.0 99.00
2012 11 09 02 00  77  6.3 99.0 99.00 99.00 99.00 999 1018.0  25.2  25.5  19.9 99.0 99.00
2012 11 09 03 00  78  6.4 99.0 99.00 99.00 99.00 999 1018.0  25.1  25.5  20.2 99.0 99.00
2012 11 09 04 00  74  6.7 99.0 99.00 99.00 99.00 999 1019.0  25.0  25.5  20.1 99.0 99.00
2012 11 09 05 00  74  6.6 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.5  19.8 99.0 99.00
2012 11 09 06 00  69  6.4 99.0 99.00 99.00 99.00 999 1020.0  24.9  25.4  20.2 99.0 99.00
2012 11 09 07 00  71  6.2 99.0 99.00 99.00 99.00 999 1020.0  24.8  25.4  20.2 99.0 99.00
2012 11 09 08 00  76  6.4 99.0 99.00 99.00 99.00 999 1020.0  24.8  25.4  20.2 99.0 99.00
2012 11 09 09 00  74  6.2 99.0 99.00 99.00 99.00 999 1020.0  24.8  25.4  20.2 99.0 99.00
2012 11 09 10 00  78  6.4 99.0 99.00 99.00 99.00 999 1019.0  24.6  25.4  20.2 99.0 99.00
2012 11 09 11 00  82  6.4 99.0 99.00 99.00 99.00 999 1019.0  24.6  25.4  20.2 99.0 99.00
2012 11 09 12 00  85  6.8 99.0 99.00 99.00 99.00 999 1018.0  24.6  25.4  20.2 99.0 99.00
2012 11 09 13 00  83  7.0 99.0 99.00 99.00 99.00 999 1018.0  24.6  25.4  19.9 99.0 99.00
2012 11 09 14 00  82  7.5 99.0 99.00 99.00 99.00 999 1018.0  24.5  25.4  19.9 99.0 99.00
2012 11 09 15 00  77  7.7 99.0 99.00 99.00 99.00 999 1018.0  24.6  25.4  19.8 99.0 99.00
2012 11 09 16 00  80  8.0 99.0 99.00 99.00 99.00 999 1019.0  24.6  25.4  19.6 99.0 99.00
2012 11 09 17 00  83  7.8 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.4  19.6 99.0 99.00
2012 11 09 18 00  84  8.2 99.0 99.00 99.00 99.00 999 1020.0  25.0  25.4  19.3 99.0 99.00
2012 11 09 19 00  81  8.0 99.0 99.00 99.00 99.00 999 1020.0  25.0  25.4  19.5 99.0 99.00
2012 11 09 20 00  82  7.8 99.0 99.00 99.00 99.00 999 1020.0  25.0  25.4  19.3 99.0 99.00
2012 11 09 21 00  81  7.8 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.4  19.2 99.0 99.00
2012 11 09 22 00  86  7.5 99.0 99.00 99.00 99.00 999 1018.0  24.9  25.4  19.0 99.0 99.00
2012 11 09 23 00  81  7.3 99.0 99.00 99.00 99.00 999 1018.0  25.0  25.5  19.0 99.0 99.00
2012 11 10 00 00  80  7.4 99.0 99.00 99.00 99.00 999 1017.0  25.0  25.4  19.3 99.0 99.00
2012 11 10 01 00  81  7.4 99.0 99.00 99.00 99.00 999 1017.0  25.0  25.4  19.3 99.0 99.00
2012 11 10 02 00  80  7.5 99.0 99.00 99.00 99.00 999 1017.0  25.0  25.4  19.1 99.0 99.00
2012 11 10 03 00  77  7.5 99.0 99.00 99.00 99.00 999 1017.0  25.0  25.4  19.3 99.0 99.00
2012 11 10 04 00  79  7.6 99.0 99.00 99.00 99.00 999 1018.0  25.0  25.4  19.3 99.0 99.00
2012 11 10 05 00  78  7.9 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.4  19.6 99.0 99.00
2012 11 10 06 00  77  8.0 99.0 99.00 99.00 99.00 999 1019.0  25.0  25.4  19.7 99.0 99.00
2012 11 10 07 00  73  8.3 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.4  19.7 99.0 99.00
2012 11 10 08 00  72  8.3 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.4  19.4 99.0 99.00
2012 11 10 09 00  70  8.0 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.4  19.4 99.0 99.00
2012 11 10 10 00  74  7.8 99.0 99.00 99.00 99.00 999 1019.0  24.8  25.4  19.3 99.0 99.00
2012 11 10 11 00  83  7.4 99.0 99.00 99.00 99.00 999 1018.0  24.6  25.4  19.1 99.0 99.00
2012 11 10 12 00  80  7.4 99.0 99.00 99.00 99.00 999 1018.0  24.6  25.4  19.4 99.0 99.00
2012 11 10 13 00  78  7.7 99.0 99.00 99.00 99.00 999 1018.0  24.7  25.4  19.0 99.0 99.00
2012 11 10 14 00  81  7.6 99.0 99.00 99.00 99.00 999 1018.0  24.7  25.4  19.0 99.0 99.00
2012 11 10 15 00  84  7.3 99.0 99.00 99.00 99.00 999 1018.0  24.7  25.4  18.9 99.0 99.00
2012 11 10 16 00  85  7.2 99.0 99.00 99.00 99.00 999 1018.0  24.6  25.4  18.7 99.0 99.00
2012 11 10 17 00  89  7.3 99.0 99.00 99.00 99.00 999 1018.0  24.8  25.4  18.4 99.0 99.00
2012 11 10 18 00  81  7.2 99.0 99.00 99.00 99.00 999 1019.0  24.9  25.4  18.3 99.0 99.00
2012 11 10 19 00  82  7.1 99.0 99.00 99.00 99.00 999 1019.0  25.0  25.4  18.6 99.0 99.00
2012 11 10 20 00  83  6.7 99.0 99.00 99.00 99.00 999 1019.0  25.0  25.4  18.1 99.0 99.00
2012 11 10 21 00  83  6.7 99.0 99.00 99.00 99.00 999 1018.0  24.9  25.4  18.5 99.0 99.00
2012 11 10 22 00  80  6.6 99.0 99.00 99.00 99.00 999 1018.0  24.9  25.4  18.5 99.0 99.00
2012 11 10 23 00  72  7.0 99.0 99.00 99.00 99.00 999 1017.0  24.5  25.5  18.6 99.0 99.00
2012 11 11 00 00  71  6.4 99.0 99.00 99.00 99.00 999 1016.0  24.6  25.5  18.9 99.0 99.00
